"Date","Period","Capacity"
41680,26,0.542409474
41680,27,0.52050545
41680,28,0.5255576575
41680,29,0.530609865
41680,30,0.4537052355
41680,31,0.376800606
41680,32,0.3077470725
41680,33,0.238693539
41680,34,0.1709957885
41680,35,0.103298038
41680,36,0.05556159
41680,37,0.007825142
41680,38,0.003912571
41680,39,0
41680,40,0
41680,41,0
41680,42,0
41680,43,0
41680,44,0
41680,45,0
41680,46,0
41680,47,0
41680,48,0
41681,1,0
41681,2,0
41681,3,0
41681,4,0
41681,5,0
41681,6,0
41681,7,0
41681,8,0
41681,9,0
41681,10,0.0069393105
41681,11,0.013878621
41681,12,0.047069241
41681,13,0.080259861
41681,14,0.1523763595
41681,15,0.224492858
41681,16,0.3058560085
41681,17,0.387219159
41681,18,0.439709578
41681,19,0.492199997
41681,20,0.5089912215
41681,21,0.525782446
41681,22,0.533134794
41681,23,0.540487142
41681,24,0.5341382045
41681,25,0.527789267
41681,26,0.524332212
41681,27,0.520875157
41681,28,0.500356806
41681,29,0.479838455
41681,30,0.4388467925
41681,31,0.39785513
41681,32,0.346109877
41681,33,0.294364624
41681,34,0.2226421345
41681,35,0.150919645
41681,36,0.08192079
41681,37,0.012921935
41681,38,0.0064609675
41681,39,0
41681,40,0
41681,41,0
41681,42,0
41681,43,0
41681,44,0
41681,45,0
41681,46,0
41681,47,0
41681,48,0
41682,1,0
41682,2,0
41682,3,0
41682,4,0
41682,5,0
41682,6,0
41682,7,0
41682,8,0
41682,9,0
41682,10,0
41682,11,0
41682,12,0.00596955
41682,13,0.0119391
41682,14,0.0570458625
41682,15,0.102152625
41682,16,0.1660516415
41682,17,0.229950658
41682,18,0.308527314
41682,19,0.38710397
41682,20,0.4365165185
41682,21,0.485929067
41682,22,0.505448868
41682,23,0.524968669
41682,24,0.521213353
41682,25,0.517458037
41682,26,0.513091295
41682,27,0.508724553
41682,28,0.4856418235
41682,29,0.462559094
41682,30,0.414301678
41682,31,0.366044262
41682,32,0.304290504
41682,33,0.242536746
41682,34,0.162962083
41682,35,0.08338742
41682,36,0.0424749935
41682,37,0.001562567
41682,38,0.0007812835
41682,39,0
41682,40,0
41682,41,0
41682,42,0
41682,43,0
41682,44,0
41682,45,0
41682,46,0
41682,47,0
41682,48,0
41683,1,0
41683,2,0
41683,3,0
41683,4,0
41683,5,0
41683,6,0
41683,7,0
41683,8,0
41683,9,0
41683,10,0
41683,11,0
41683,12,0.0124404
41683,13,0.0248808
41683,14,0.0762968075
41683,15,0.127712815
41683,16,0.173541374
41683,17,0.219369933
41683,18,0.258577296
41683,19,0.297784659
41683,20,0.3146965815
41683,21,0.331608504
41683,22,0.300939403
41683,23,0.270270302
41683,24,0.288120669
41683,25,0.305971036
41683,26,0.2948499255
41683,27,0.283728815
41683,28,0.2520791475
41683,29,0.22042948
41683,30,0.2034220525
41683,31,0.186414625
41683,32,0.172346063
41683,33,0.158277501
41683,34,0.0944740705
41683,35,0.03067064
41683,36,0.01533532
41683,37,0
41683,38,0
41683,39,0
41683,40,0
41683,41,0
41683,42,0
41683,43,0
41683,44,0
41683,45,0
41683,46,0
41683,47,0
41683,48,0
41684,1,0
41684,2,0
41684,3,0
41684,4,0
41684,5,0
41684,6,0
41684,7,0
41684,8,0
41684,9,0
41684,10,0
41684,11,0
41684,12,0.014433085
41684,13,0.02886617
41684,14,0.0804248685
41684,15,0.131983567
41684,16,0.1853887765
41684,17,0.238793986
41684,18,0.2551895815
41684,19,0.271585177
41684,20,0.304201722
41684,21,0.336818267
41684,22,0.3279151575
41684,23,0.319012048
41684,24,0.2950538155
41684,25,0.271095583
41684,26,0.264496939
41684,27,0.257898295
41684,28,0.23790199
41684,29,0.217905685
41684,30,0.2346180915
41684,31,0.251330498
41684,32,0.2524009805
41684,33,0.253471463
41684,34,0.1962424075
41684,35,0.139013352
41684,36,0.083413495
41684,37,0.027813638
41684,38,0.013906819
41684,39,0
41684,40,0
41684,41,0
41684,42,0
41684,43,0
41684,44,0
41684,45,0
41684,46,0
41684,47,0
41684,48,0
41685,1,0
41685,2,0
41685,3,0
41685,4,0
41685,5,0
41685,6,0
41685,7,0
41685,8,0
41685,9,0
41685,10,0
41685,11,0
41685,12,0.0055071
41685,13,0.0110142
41685,14,0.062598844
41685,15,0.114183488
41685,16,0.176632035
41685,17,0.239080582
41685,18,0.2699645085
41685,19,0.300848435
41685,20,0.321865777
41685,21,0.342883119
41685,22,0.3372569095
41685,23,0.3316307
41685,24,0.3526398605
41685,25,0.373649021
41685,26,0.368475225
41685,27,0.363301429
41685,28,0.392961287
41685,29,0.422621145
41685,30,0.3983782605
41685,31,0.374135376
41685,32,0.32467147
41685,33,0.275207564
41685,34,0.198167494
41685,35,0.121127424
41685,36,0.063728938
41685,37,0.006330452
41685,38,0.003165226
41685,39,0
41685,40,0
41685,41,0
41685,42,0
41685,43,0
41685,44,0
41685,45,0
41685,46,0
41685,47,0
41685,48,0
41686,1,0
41686,2,0
41686,3,0
41686,4,0
41686,5,0
41686,6,0
41686,7,0
41686,8,0
41686,9,0
41686,10,0.004781626
41686,11,0.009563252
41686,12,0.0264834775
41686,13,0.043403703
41686,14,0.0604142735
41686,15,0.077424844
41686,16,0.116625403
41686,17,0.155825962
41686,18,0.236818109
41686,19,0.317810256
41686,20,0.3825982225
41686,21,0.447386189
41686,22,0.4816310985
41686,23,0.515876008
41686,24,0.512719401
41686,25,0.509562794
41686,26,0.5078611195
41686,27,0.506159445
41686,28,0.497291249
41686,29,0.488423053
41686,30,0.4492603235
41686,31,0.410097594
41686,32,0.3431412825
41686,33,0.276184971
41686,34,0.1972473565
41686,35,0.118309742
41686,36,0.066867915
41686,37,0.015426088
41686,38,0.007713044
41686,39,0
41686,40,0
41686,41,0
41686,42,0
41686,43,0
41686,44,0
41686,45,0
41686,46,0
41686,47,0
41686,48,0
41687,1,0
41687,2,0
41687,3,0
41687,4,0
41687,5,0
41687,6,0
41687,7,0
41687,8,0
41687,9,0
41687,10,0
41687,11,0
41687,12,0
41687,13,0
41687,14,0.0661396985
41687,15,0.132279397
41687,16,0.207100251
41687,17,0.281921105
41687,18,0.3469613215
41687,19,0.412001538
41687,20,0.4579388055
41687,21,0.503876073
41687,22,0.5255627605
41687,23,0.547249448
41687,24,0.558347148
41687,25,0.569444848
41687,26,0.5652504035
41687,27,0.561055959
41687,28,0.544045696
41687,29,0.527035433
41687,30,0.465056481
41687,31,0.403077529
41687,32,0.3187778625
41687,33,0.234478196
41687,34,0.159377226
41687,35,0.084276256
41687,36,0.043014595
41687,37,0.001752934
41687,38,0.000876467
41687,39,0
41687,40,0
41687,41,0
41687,42,0
41687,43,0
41687,44,0
41687,45,0
41687,46,0
41687,47,0
41687,48,0
41688,1,0
41688,2,0
41688,3,0
41688,4,0
41688,5,0
41688,6,0
41688,7,0
41688,8,0
41688,9,0
41688,10,0.0101616775
41688,11,0.020323355
41688,12,0.062309607
41688,13,0.104295859
41688,14,0.1571761555
41688,15,0.210056452
41688,16,0.23759349
41688,17,0.265130528
41688,18,0.2931279185
41688,19,0.321125309
41688,20,0.376391611
41688,21,0.431657913
41688,22,0.4406603345
41688,23,0.449662756
41688,24,0.498390164
41688,25,0.547117572
41688,26,0.577966261
41688,27,0.60881495
41688,28,0.590177295
41688,29,0.57153964
41688,30,0.5143160115
41688,31,0.457092383
41688,32,0.389536229
41688,33,0.321980075
41688,34,0.2375726715
41688,35,0.153165268
41688,36,0.0819000945
41688,37,0.010634921
41688,38,0.0053174605
41688,39,0
41688,40,0
41688,41,0
41688,42,0
41688,43,0
41688,44,0
41688,45,0
41688,46,0
41688,47,0
41688,48,0
41689,1,0
41689,2,0
41689,3,0
41689,4,0
41689,5,0
41689,6,0
41689,7,0
41689,8,0
41689,9,0
41689,10,0.00845904
41689,11,0.01691808
41689,12,0.034516285
41689,13,0.05211449
41689,14,0.097030818
41689,15,0.141947146
41689,16,0.1840346705
41689,17,0.226122195
41689,18,0.262775548
41689,19,0.299428901
41689,20,0.2995282135
41689,21,0.299627526
41689,22,0.3099810315
41689,23,0.320334537
41689,24,0.342023088
41689,25,0.363711639
41689,26,0.341400078
41689,27,0.319088517
41689,28,0.3056808755
41689,29,0.292273234
41689,30,0.259556891
41689,31,0.226840548
41689,32,0.2115332555
41689,33,0.196225963
41689,34,0.1442474155
41689,35,0.092268868
41689,36,0.056352321
41689,37,0.020435774
41689,38,0.010217887
41689,39,0
41689,40,0
41689,41,0
41689,42,0
41689,43,0
41689,44,0
41689,45,0
41689,46,0
41689,47,0
41689,48,0
41690,1,0
41690,2,0
41690,3,0
41690,4,0
41690,5,0
41690,6,0
41690,7,0
41690,8,0
41690,9,0
41690,10,0
41690,11,0
41690,12,0.013844907
41690,13,0.027689814
41690,14,0.0788756455
41690,15,0.130061477
41690,16,0.180025995
41690,17,0.229990513
41690,18,0.2616597025
41690,19,0.293328892
41690,20,0.3112704705
41690,21,0.329212049
41690,22,0.361137782
41690,23,0.393063515
41690,24,0.4420415525
41690,25,0.49101959
41690,26,0.4722480335
41690,27,0.453476477
41690,28,0.438922451
41690,29,0.424368425
41690,30,0.393595962
41690,31,0.362823499
41690,32,0.29336737
41690,33,0.223911241
41690,34,0.1596720845
41690,35,0.095432928
41690,36,0.051025252
41690,37,0.006617576
41690,38,0.003308788
41690,39,0
41690,40,0
41690,41,0
41690,42,0
41690,43,0
41690,44,0
41690,45,0
41690,46,0
41690,47,0
41690,48,0
41691,1,0
41691,2,0
41691,3,0
41691,4,0
41691,5,0
41691,6,0
41691,7,0
41691,8,0
41691,9,0
41691,10,0
41691,11,0
41691,12,0.036699097
41691,13,0.073398194
41691,14,0.1380135625
41691,15,0.202628931
41691,16,0.2402022595
41691,17,0.277775588
41691,18,0.3123399815
41691,19,0.346904375
41691,20,0.366271724
41691,21,0.385639073
41691,22,0.35835631
41691,23,0.331073547
41691,24,0.358133708
41691,25,0.385193869
41691,26,0.435657459
41691,27,0.486121049
41691,28,0.4113027065
41691,29,0.336484364
41691,30,0.322137711
41691,31,0.307791058
41691,32,0.274453973
41691,33,0.241116888
41691,34,0.1778979095
41691,35,0.114678931
41691,36,0.07191192
41691,37,0.029144909
41691,38,0.0145724545
41691,39,0
41691,40,0
41691,41,0
41691,42,0
41691,43,0
41691,44,0
41691,45,0
41691,46,0
41691,47,0
41691,48,0
41692,1,0
41692,2,0
41692,3,0
41692,4,0
41692,5,0
41692,6,0
41692,7,0
41692,8,0
41692,9,0
41692,10,0
41692,11,0
41692,12,0
41692,13,0
41692,14,0.0195726325
41692,15,0.039145265
41692,16,0.06053583
41692,17,0.081926395
41692,18,0.15749141
41692,19,0.233056425
41692,20,0.2501966855
41692,21,0.267336946
41692,22,0.2580731205
41692,23,0.248809295
41692,24,0.2892198275
41692,25,0.32963036
41692,26,0.384725336
41692,27,0.439820312
41692,28,0.410702459
41692,29,0.381584606
41692,30,0.3322116685
41692,31,0.282838731
41692,32,0.2474689845
41692,33,0.212099238
41692,34,0.1377666505
41692,35,0.063434063
41692,36,0.0317170315
41692,37,0
41692,38,0
41692,39,0
41692,40,0
41692,41,0
41692,42,0
41692,43,0
41692,44,0
41692,45,0
41692,46,0
41692,47,0
41692,48,0
41693,1,0
41693,2,0
41693,3,0
41693,4,0
41693,5,0
41693,6,0
41693,7,0
41693,8,0
41693,9,0
41693,10,0
41693,11,0
41693,12,0.023461574
41693,13,0.046923148
41693,14,0.1194271915
41693,15,0.191931235
41693,16,0.2758782865
41693,17,0.359825338
41693,18,0.423833225
41693,19,0.487841112
41693,20,0.510981436
41693,21,0.53412176
41693,22,0.539194381
41693,23,0.544267002
41693,24,0.5400060525
41693,25,0.535745103
41693,26,0.513296562
41693,27,0.490848021
41693,28,0.458045165
41693,29,0.425242309
41693,30,0.4105978005
41693,31,0.395953292
41693,32,0.344859077
41693,33,0.293764862
41693,34,0.218008642
41693,35,0.142252422
41693,36,0.076882685
41693,37,0.011512948
41693,38,0.005756474
41693,39,0
41693,40,0
41693,41,0
41693,42,0
41693,43,0
41693,44,0
41693,45,0
41693,46,0
41693,47,0
41693,48,0
41694,1,0
41694,2,0
41694,3,0
41694,4,0
41694,5,0
41694,6,0
41694,7,0
41694,8,0
41694,9,0
41694,10,0
41694,11,0
41694,12,0.0298020465
41694,13,0.059604093
41694,14,0.1389693905
41694,15,0.218334688
41694,16,0.265202056
41694,17,0.312069424
41694,18,0.367017781
41694,19,0.421966138
41694,20,0.4538174275
41694,21,0.485668717
41694,22,0.4902433185
41694,23,0.49481792
41694,24,0.5102773395
41694,25,0.525736759
41694,26,0.5192864035
41694,27,0.512836048
41694,28,0.4954033435
41694,29,0.477970639
41694,30,0.448120662
41694,31,0.418270685
41694,32,0.350937538
41694,33,0.283604391
41694,34,0.2054925425
41694,35,0.127380694
41694,36,0.0667244985
41694,37,0.006068303
41694,38,0.0030341515
41694,39,0
41694,40,0
41694,41,0
41694,42,0
41694,43,0
41694,44,0
41694,45,0
41694,46,0
41694,47,0
41694,48,0
41695,1,0
41695,2,0
41695,3,0
41695,4,0
41695,5,0
41695,6,0
41695,7,0
41695,8,0
41695,9,0
41695,10,0
41695,11,0
41695,12,0.0055071
41695,13,0.0110142
41695,14,0.062598844
41695,15,0.114183488
41695,16,0.176632035
41695,17,0.239080582
41695,18,0.2699645085
41695,19,0.300848435
41695,20,0.321865777
41695,21,0.342883119
41695,22,0.3372569095
41695,23,0.3316307
41695,24,0.3526398605
41695,25,0.373649021
41695,26,0.368475225
41695,27,0.363301429
41695,28,0.392961287
41695,29,0.422621145
41695,30,0.3983782605
41695,31,0.374135376
41695,32,0.32467147
41695,33,0.275207564
41695,34,0.198167494
41695,35,0.121127424
41695,36,0.063728938
41695,37,0.006330452
41695,38,0.003165226
41695,39,0
41695,40,0
41695,41,0
41695,42,0
41695,43,0
41695,44,0
41695,45,0
41695,46,0
41695,47,0
41695,48,0
41696,1,0
41696,2,0
41696,3,0
41696,4,0
41696,5,0
41696,6,0
41696,7,0
41696,8,0
41696,9,0
41696,10,0
41696,11,0
41696,12,0
41696,13,0
41696,14,0.039156419
41696,15,0.078312838
41696,16,0.1379443355
41696,17,0.197575833
41696,18,0.252558941
41696,19,0.307542049
41696,20,0.3419582275
41696,21,0.376374406
41696,22,0.396185374
41696,23,0.415996342
41696,24,0.4254076425
41696,25,0.434818943
41696,26,0.431264706
41696,27,0.427710469
41696,28,0.424732187
41696,29,0.421753905
41696,30,0.398240147
41696,31,0.374726389
41696,32,0.3237007045
41696,33,0.27267502
41696,34,0.2027141485
41696,35,0.132753277
41696,36,0.0720671185
41696,37,0.01138096
41696,38,0.00569048
41696,39,0
41696,40,0
41696,41,0
41696,42,0
41696,43,0
41696,44,0
41696,45,0
41696,46,0
41696,47,0
41696,48,0
41697,1,0
41697,2,0
41697,3,0
41697,4,0
41697,5,0
41697,6,0
41697,7,0
41697,8,0
41697,9,0
41697,10,0
41697,11,0
41697,12,0.01860514
41697,13,0.03721028
41697,14,0.083653295
41697,15,0.13009631
41697,16,0.1806646395
41697,17,0.231232969
41697,18,0.290246567
41697,19,0.349260165
41697,20,0.416036483
41697,21,0.482812801
41697,22,0.498671981
41697,23,0.514531161
41697,24,0.525948102
41697,25,0.537365043
41697,26,0.517860714
41697,27,0.498356385
41697,28,0.466484682
41697,29,0.434612979
41697,30,0.4095421415
41697,31,0.384471304
41697,32,0.328826141
41697,33,0.273180978
41697,34,0.1997914845
41697,35,0.126401991
41697,36,0.0687704125
41697,37,0.011138834
41697,38,0.005569417
41697,39,0
41697,40,0
41697,41,0
41697,42,0
41697,43,0
41697,44,0
41697,45,0
41697,46,0
41697,47,0
41697,48,0
41698,1,0
41698,2,0
41698,3,0
41698,4,0
41698,5,0
41698,6,0
41698,7,0
41698,8,0
41698,9,0
41698,10,0.01011932
41698,11,0.02023864
41698,12,0.0503611185
41698,13,0.080483597
41698,14,0.1396458395
41698,15,0.198808082
41698,16,0.251516243
41698,17,0.304224404
41698,18,0.3569374245
41698,19,0.409650445
41698,20,0.455476898
41698,21,0.501303351
41698,22,0.518399803
41698,23,0.535496255
41698,24,0.538116365
41698,25,0.540736475
41698,26,0.528916777
41698,27,0.517097079
41698,28,0.4929867185
41698,29,0.468876358
41698,30,0.4317155075
41698,31,0.394554657
41698,32,0.335331985
41698,33,0.276109313
41698,34,0.1993094475
41698,35,0.122509582
41698,36,0.064193454
41698,37,0.005877326
41698,38,0.002938663
41698,39,0
41698,40,0
41698,41,0
41698,42,0
41698,43,0
41698,44,0
41698,45,0
41698,46,0
41698,47,0
41698,48,0
41699,1,0
41699,2,0
41699,3,0
41699,4,0
41699,5,0
41699,6,0
41699,7,0
41699,8,0
41699,9,0
41699,10,0
41699,11,0
41699,12,0.013844907
41699,13,0.027689814
41699,14,0.0788756455
41699,15,0.130061477
41699,16,0.180025995
41699,17,0.229990513
41699,18,0.2616597025
41699,19,0.293328892
41699,20,0.3112704705
41699,21,0.329212049
41699,22,0.361137782
41699,23,0.393063515
41699,24,0.4420415525
41699,25,0.49101959
41699,26,0.4722480335
41699,27,0.453476477
41699,28,0.438922451
41699,29,0.424368425
41699,30,0.393595962
41699,31,0.362823499
41699,32,0.29336737
41699,33,0.223911241
41699,34,0.1596720845
41699,35,0.095432928
41699,36,0.051025252
41699,37,0.006617576
41699,38,0.003308788
41699,39,0
41699,40,0
41699,41,0
41699,42,0
41699,43,0
41699,44,0
41699,45,0
41699,46,0
41699,47,0
41699,48,0
41700,1,0
41700,2,0
41700,3,0
41700,4,0
41700,5,0
41700,6,0
41700,7,0
41700,8,0
41700,9,0
41700,10,6.42485e-05
41700,11,0.000128497
41700,12,0.024281325
41700,13,0.048434153
41700,14,0.089928744
41700,15,0.131423335
41700,16,0.191958047
41700,17,0.252492759
41700,18,0.308996819
41700,19,0.365500879
41700,20,0.37610947
41700,21,0.386718061
41700,22,0.4349500415
41700,23,0.483182022
41700,24,0.4856766555
41700,25,0.488171289
41700,26,0.4807773855
41700,27,0.473383482
41700,28,0.442693239
41700,29,0.412002996
41700,30,0.3604809365
41700,31,0.308958877
41700,32,0.274300331
41700,33,0.239641785
41700,34,0.183854531
41700,35,0.128067277
41700,36,0.071668872
41700,37,0.015270467
41700,38,0.0076352335
41700,39,0
41700,40,0
41700,41,0
41700,42,0
41700,43,0
41700,44,0
41700,45,0
41700,46,0
41700,47,0
41700,48,0
41701,1,0
41701,2,0
41701,3,0
41701,4,0
41701,5,0
41701,6,0
41701,7,0
41701,8,0
41701,9,0
41701,10,0
41701,11,0
41701,12,0.019680288
41701,13,0.039360576
41701,14,0.1002174295
41701,15,0.161074283
41701,16,0.2127808155
41701,17,0.264487348
41701,18,0.3208227555
41701,19,0.377158163
41701,20,0.3937877015
41701,21,0.41041724
41701,22,0.484068137
41701,23,0.557719034
41701,24,0.6009755185
41701,25,0.644232003
41701,26,0.6052371975
41701,27,0.566242392
41701,28,0.5094832465
41701,29,0.452724101
41701,30,0.389668186
41701,31,0.326612271
41701,32,0.2910595345
41701,33,0.255506798
41701,34,0.189458392
41701,35,0.123409986
41701,36,0.0665704125
41701,37,0.009730839
41701,38,0.0048654195
41701,39,0
41701,40,0
41701,41,0
41701,42,0
41701,43,0
41701,44,0
41701,45,0
41701,46,0
41701,47,0
41701,48,0
41702,1,0
41702,2,0
41702,3,0
41702,4,0
41702,5,0
41702,6,0
41702,7,0
41702,8,0
41702,9,0
41702,10,0
41702,11,0
41702,12,0.002370647
41702,13,0.004741294
41702,14,0.0669725445
41702,15,0.129203795
41702,16,0.1831415325
41702,17,0.23707927
41702,18,0.3203332415
41702,19,0.403587213
41702,20,0.458858051
41702,21,0.514128889
41702,22,0.5168458005
41702,23,0.519562712
41702,24,0.510522623
41702,25,0.501482534
41702,26,0.479535415
41702,27,0.457588296
41702,28,0.42745553
41702,29,0.397322764
41702,30,0.3783816635
41702,31,0.359440563
41702,32,0.3122057555
41702,33,0.264970948
41702,34,0.18963879
41702,35,0.114306632
41702,36,0.0600300525
41702,37,0.005753473
41702,38,0.0028767365
41702,39,0
41702,40,0
41702,41,0
41702,42,0
41702,43,0
41702,44,0
41702,45,0
41702,46,0
41702,47,0
41702,48,0
41703,1,0
41703,2,0
41703,3,0
41703,4,0
41703,5,0
41703,6,0
41703,7,0
41703,8,0
41703,9,0
41703,10,0
41703,11,0
41703,12,0.0089174635
41703,13,0.017834927
41703,14,0.0393149705
41703,15,0.060795014
41703,16,0.090496752
41703,17,0.12019849
41703,18,0.1446964595
41703,19,0.169194429
41703,20,0.1760404165
41703,21,0.182886404
41703,22,0.189224547
41703,23,0.19556269
41703,24,0.226221197
41703,25,0.256879704
41703,26,0.246174879
41703,27,0.235470054
41703,28,0.175702296
41703,29,0.115934538
41703,30,0.070313071
41703,31,0.024691604
41703,32,0.0184741855
41703,33,0.012256767
41703,34,0.030805342
41703,35,0.049353917
41703,36,0.0374223105
41703,37,0.025490704
41703,38,0.012745352
41703,39,0
41703,40,0
41703,41,0
41703,42,0
41703,43,0
41703,44,0
41703,45,0
41703,46,0
41703,47,0
41703,48,0
41704,1,0
41704,2,0
41704,3,0
41704,4,0
41704,5,0
41704,6,0
41704,7,0
41704,8,0
41704,9,0
41704,10,0
41704,11,0
41704,12,0.009919999
41704,13,0.019839998
41704,14,0.0921427755
41704,15,0.164445553
41704,16,0.25237919
41704,17,0.340312827
41704,18,0.3963016135
41704,19,0.4522904
41704,20,0.4921353545
41704,21,0.531980309
41704,22,0.547159694
41704,23,0.562339079
41704,24,0.5634342685
41704,25,0.564529458
41704,26,0.5606833355
41704,27,0.556837213
41704,28,0.511184192
41704,29,0.465531171
41704,30,0.376693274
41704,31,0.287855377
41704,32,0.239626961
41704,33,0.191398545
41704,34,0.130806789
41704,35,0.070215033
41704,36,0.035938704
41704,37,0.001662375
41704,38,0.0008311875
41704,39,0
41704,40,0
41704,41,0
41704,42,0
41704,43,0
41704,44,0
41704,45,0
41704,46,0
41704,47,0
41704,48,0
41705,1,0
41705,2,0
41705,3,0
41705,4,0
41705,5,0
41705,6,0
41705,7,0
41705,8,0
41705,9,0
41705,10,0.001190111
41705,11,0.002380222
41705,12,0.0243425455
41705,13,0.046304869
41705,14,0.0695089845
41705,15,0.0927131
41705,16,0.1089545435
41705,17,0.125195987
41705,18,0.2082290575
41705,19,0.291262128
41705,20,0.311402266
41705,21,0.331542404
41705,22,0.3616955835
41705,23,0.391848763
41705,24,0.364142262
41705,25,0.336435761
41705,26,0.279048988
41705,27,0.221662215
41705,28,0.288484544
41705,29,0.355306873
41705,30,0.350584356
41705,31,0.345861839
41705,32,0.288167571
41705,33,0.230473303
41705,34,0.1769553345
41705,35,0.123437366
41705,36,0.072978466
41705,37,0.022519566
41705,38,0.011259783
41705,39,0
41705,40,0
41705,41,0
41705,42,0
41705,43,0
41705,44,0
41705,45,0
41705,46,0
41705,47,0
41705,48,0
41706,1,0
41706,2,0
41706,3,0
41706,4,0
41706,5,0
41706,6,0
41706,7,0
41706,8,0
41706,9,0
41706,10,0
41706,11,0
41706,12,0.006605051
41706,13,0.013210102
41706,14,0.0891897585
41706,15,0.165169415
41706,16,0.236770559
41706,17,0.308371703
41706,18,0.3473161235
41706,19,0.386260544
41706,20,0.4131299385
41706,21,0.439999333
41706,22,0.4679485255
41706,23,0.495897718
41706,24,0.508604665
41706,25,0.521311612
41706,26,0.5100555475
41706,27,0.498799483
41706,28,0.470176409
41706,29,0.441553335
41706,30,0.397292954
41706,31,0.353032573
41706,32,0.290169612
41706,33,0.227306651
41706,34,0.152785662
41706,35,0.078264673
41706,36,0.0393502615
41706,37,0.00043585
41706,38,0.000217925
41706,39,0
41706,40,0
41706,41,0
41706,42,0
41706,43,0
41706,44,0
41706,45,0
41706,46,0
41706,47,0
41706,48,0
41707,1,0
41707,2,0
41707,3,0
41707,4,0
41707,5,0
41707,6,0
41707,7,0
41707,8,0
41707,9,0
41707,10,0
41707,11,0
41707,12,0.0036855135
41707,13,0.007371027
41707,14,0.0652468035
41707,15,0.12312258
41707,16,0.1938438465
41707,17,0.264565113
41707,18,0.310412546
41707,19,0.356259979
41707,20,0.3953445385
41707,21,0.434429098
41707,22,0.49483566
41707,23,0.555242222
41707,24,0.569019976
41707,25,0.58279773
41707,26,0.578944317
41707,27,0.575090904
41707,28,0.5481704765
41707,29,0.521250049
41707,30,0.461295738
41707,31,0.401341427
41707,32,0.3150568115
41707,33,0.228772196
41707,34,0.131754233
41707,35,0.03473627
41707,36,0.017368135
41707,37,0
41707,38,0
41707,39,0
41707,40,0
41707,41,0
41707,42,0
41707,43,0
41707,44,0
41707,45,0
41707,46,0
41707,47,0
41707,48,0
41708,1,0
41708,2,0
41708,3,0
41708,4,0
41708,5,0
41708,6,0
41708,7,0
41708,8,0
41708,9,0
41708,10,0
41708,11,0
41708,12,0.013239426
41708,13,0.026478852
41708,14,0.084855475
41708,15,0.143232098
41708,16,0.19651661
41708,17,0.249801122
41708,18,0.278969441
41708,19,0.30813776
41708,20,0.3188794425
41708,21,0.329621125
41708,22,0.3207893
41708,23,0.311957475
41708,24,0.3459775955
41708,25,0.379997716
41708,26,0.348745135
41708,27,0.317492554
41708,28,0.320346364
41708,29,0.323200174
41708,30,0.3201017285
41708,31,0.317003283
41708,32,0.2780441195
41708,33,0.239084956
41708,34,0.1719337225
41708,35,0.104782489
41708,36,0.056697557
41708,37,0.008612625
41708,38,0.0043063125
41708,39,0
41708,40,0
41708,41,0
41708,42,0
41708,43,0
41708,44,0
41708,45,0
41708,46,0
41708,47,0
41708,48,0
41709,1,0
41709,2,0
41709,3,0
41709,4,0
41709,5,0
41709,6,0
41709,7,0
41709,8,0
41709,9,0
41709,10,0.0022250645
41709,11,0.004450129
41709,12,0.0354030315
41709,13,0.066355934
41709,14,0.1040964
41709,15,0.141836866
41709,16,0.1677917125
41709,17,0.193746559
41709,18,0.201687166
41709,19,0.209627773
41709,20,0.210473871
41709,21,0.211319969
41709,22,0.2221548885
41709,23,0.232989808
41709,24,0.246649375
41709,25,0.260308942
41709,26,0.24063912
41709,27,0.220969298
41709,28,0.199056849
41709,29,0.1771444
41709,30,0.165505343
41709,31,0.153866286
41709,32,0.1395952925
41709,33,0.125324299
41709,34,0.088570799
41709,35,0.051817299
41709,36,0.0271187685
41709,37,0.002420238
41709,38,0.001210119
41709,39,0
41709,40,0
41709,41,0
41709,42,0
41709,43,0
41709,44,0
41709,45,0
41709,46,0
41709,47,0
41709,48,0
41710,1,0
41710,2,0
41710,3,0
41710,4,0
41710,5,0
41710,6,0
41710,7,0
41710,8,0
41710,9,0
41710,10,0
41710,11,0
41710,12,0.0036659105
41710,13,0.007331821
41710,14,0.07554555
41710,15,0.143759279
41710,16,0.23992911
41710,17,0.336098941
41710,18,0.4062748005
41710,19,0.47645066
41710,20,0.5182996805
41710,21,0.560148701
41710,22,0.570467132
41710,23,0.580785563
41710,24,0.5681430955
41710,25,0.555500628
41710,26,0.5304640555
41710,27,0.505427483
41710,28,0.422696318
41710,29,0.339965153
41710,30,0.2738242395
41710,31,0.207683326
41710,32,0.1749154635
41710,33,0.142147601
41710,34,0.082557368
41710,35,0.022967135
41710,36,0.0114835675
41710,37,0
41710,38,0
41710,39,0
41710,40,0
41710,41,0
41710,42,0
41710,43,0
41710,44,0
41710,45,0
41710,46,0
41710,47,0
41710,48,0
41711,1,0
41711,2,0
41711,3,0
41711,4,0
41711,5,0
41711,6,0
41711,7,0
41711,8,0
41711,9,0
41711,10,0
41711,11,0
41711,12,0.01860514
41711,13,0.03721028
41711,14,0.083653295
41711,15,0.13009631
41711,16,0.1806646395
41711,17,0.231232969
41711,18,0.290246567
41711,19,0.349260165
41711,20,0.416036483
41711,21,0.482812801
41711,22,0.498671981
41711,23,0.514531161
41711,24,0.525948102
41711,25,0.537365043
41711,26,0.517860714
