"Date","Period","Temp"
40574,30,26.25
40574,31,26.3
40574,32,25.45
40574,33,24.6
40574,34,25.55
40574,35,26.5
40574,36,27
40574,37,27.5
40574,38,25.85
40574,39,24.2
40574,40,23.75
40574,41,23.3
40574,42,23.15
40574,43,23
40574,44,23.05
40574,45,23.1
40574,46,23.3
40574,47,23.5
40574,48,23.9
40575,1,24.3
40575,2,24.6
40575,3,24.9
40575,4,25.7
40575,5,26.5
40575,6,26.75
40575,7,27
40575,8,27.9
40575,9,28.8
40575,10,28.6
40575,11,28.4
40575,12,28.5
40575,13,28.6
40575,14,28.45
40575,15,28.3
40575,16,28.85
40575,17,29.4
40575,18,29.6
40575,19,29.8
40575,20,30.25
40575,21,30.7
40575,22,30.65
40575,23,30.6
40575,24,29.7
40575,25,28.8
40575,26,27.8
40575,27,26.8
40575,28,24.45
40575,29,22.1
40575,30,22.7
40575,31,23.3
40575,32,22.15
40575,33,21
40575,34,20.5
40575,35,20
40575,36,20.2
40575,37,20.4
40575,38,20.1
40575,39,19.8
40575,40,19.45
40575,41,19.1
40575,42,18.85
40575,43,18.6
40575,44,18.3
40575,45,18
40575,46,18.05
40575,47,18.1
40575,48,17.8
40576,1,17.5
40576,2,17.25
40576,3,17
40576,4,16.75
40576,5,16.5
40576,6,16.4
40576,7,16.3
40576,8,16.2
40576,9,16.1
40576,10,16.3
40576,11,16.5
40576,12,16.65
40576,13,16.8
40576,14,17.15
40576,15,17.5
40576,16,18.2
40576,17,18.9
40576,18,18.85
40576,19,18.8
40576,20,18.95
40576,21,19.1
40576,22,19.3
40576,23,19.5
40576,24,19.95
40576,25,20.4
40576,26,20.95
40576,27,21.5
40576,28,22.05
40576,29,22.6
40576,30,22.85
40576,31,23.1
40576,32,23.7
40576,33,24.3
40576,34,24.9
40576,35,25.5
40576,36,25.1
40576,37,24.7
40576,38,23.8
40576,39,22.9
40576,40,22.45
40576,41,22
40576,42,21.45
40576,43,20.9
40576,44,20.8
40576,45,20.7
40576,46,20.45
40576,47,20.2
40576,48,20
40577,1,19.8
40577,2,19.55
40577,3,19.3
40577,4,19.2
40577,5,19.1
40577,6,19.05
40577,7,19
40577,8,18.9
40577,9,18.8
40577,10,18.3
40577,11,17.8
40577,12,17.65
40577,13,17.5
40577,14,17.45
40577,15,17.4
40577,16,17.4
40577,17,17.4
40577,18,17.65
40577,19,17.9
40577,20,18.3
40577,21,18.7
40577,22,19.15
40577,23,19.6
40577,24,19.8
40577,25,20
40577,26,19.8
40577,27,19.6
40577,28,19.75
40577,29,19.9
40577,30,20.35
40577,31,20.8
40577,32,21.3
40577,33,21.8
40577,34,21.1
40577,35,20.4
40577,36,20.2
40577,37,20
40577,38,19.45
40577,39,18.9
40577,40,18.7
40577,41,18.5
40577,42,18.35
40577,43,18.2
40577,44,18.25
40577,45,18.3
40577,46,18.25
40577,47,18.2
40577,48,17.9
40578,1,17.6
40578,2,17.3
40578,3,17
40578,4,17.1
40578,5,17.2
40578,6,17.2
40578,7,17.2
40578,8,17.35
40578,9,17.5
40578,10,18.1
40578,11,18.7
40578,12,19.2
40578,13,19.7
40578,14,20.35
40578,15,21
40578,16,21.7
40578,17,22.4
40578,18,22.25
40578,19,22.1
40578,20,22.9
40578,21,23.7
40578,22,24.2
40578,23,24.7
40578,24,24.65
40578,25,24.6
40578,26,25.75
40578,27,26.9
40578,28,26.35
40578,29,25.8
40578,30,26.3
40578,31,26.8
40578,32,25.9
40578,33,25
40578,34,24.35
40578,35,23.7
40578,36,23.65
40578,37,23.6
40578,38,23.5
40578,39,23.4
40578,40,23.5
40578,41,23.6
40578,42,23.75
40578,43,23.9
40578,44,23.55
40578,45,23.2
40578,46,23.15
40578,47,23.1
40578,48,23.35
40579,1,23.6
40579,2,22.1
40579,3,20.6
40579,4,20
40579,5,19.4
40579,6,19.35
40579,7,19.3
40579,8,18.85
40579,9,18.4
40579,10,18.2
40579,11,18
40579,12,17.85
40579,13,17.7
40579,14,17.65
40579,15,17.6
40579,16,17.6
40579,17,17.6
40579,18,17.75
40579,19,17.9
40579,20,17.6
40579,21,17.3
40579,22,18
40579,23,18.7
40579,24,18.85
40579,25,19
40579,26,19.1
40579,27,19.2
40579,28,19.4
40579,29,19.6
40579,30,19.85
40579,31,20.1
40579,32,19.7
40579,33,19.3
40579,34,18.7
40579,35,18.1
40579,36,18.4
40579,37,18.7
40579,38,18.8
40579,39,18.9
40579,40,18.45
40579,41,18
40579,42,16.2
40579,43,14.4
40579,44,14.2
40579,45,14
40579,46,15.1
40579,47,16.2
40579,48,16.15
40580,1,16.1
40580,2,15.9
40580,3,15.7
40580,4,15.7
40580,5,15.7
40580,6,15.55
40580,7,15.4
40580,8,15.35
40580,9,15.3
40580,10,15.05
40580,11,14.8
40580,12,14.85
40580,13,14.9
40580,14,13.15
40580,15,11.4
40580,16,11.3
40580,17,11.2
40580,18,11.65
40580,19,12.1
40580,20,13.55
40580,21,15
40580,22,15.5
40580,23,16
40580,24,16
40580,25,16
40580,26,15.95
40580,27,15.9
40580,28,16.1
40580,29,16.3
40580,30,16.3
40580,31,16.3
40580,32,16.4
40580,33,16.5
40580,34,16.6
40580,35,16.7
40580,36,16.4
40580,37,16.1
40580,38,15.5
40580,39,14.9
40580,40,14.5
40580,41,14.1
40580,42,13.7
40580,43,13.3
40580,44,13.2
40580,45,13.1
40580,46,13
40580,47,12.9
40580,48,12.75
40581,1,12.6
40581,2,12.6
40581,3,12.6
40581,4,12.4
40581,5,12.2
40581,6,12
40581,7,11.8
40581,8,11.3
40581,9,10.8
40581,10,10.9
40581,11,11
40581,12,11.1
40581,13,11.2
40581,14,12.65
40581,15,14.1
40581,16,14.5
40581,17,14.9
40581,18,15.1
40581,19,15.3
40581,20,15.45
40581,21,15.6
40581,22,15.85
40581,23,16.1
40581,24,16.15
40581,25,16.2
40581,26,16.45
40581,27,16.7
40581,28,16.85
40581,29,17
40581,30,17.15
40581,31,17.3
40581,32,17.5
40581,33,17.7
40581,34,18
40581,35,18.3
40581,36,17.8
40581,37,17.3
40581,38,17.05
40581,39,16.8
40581,40,16.7
40581,41,16.6
40581,42,16.55
40581,43,16.5
40581,44,16.55
40581,45,16.6
40581,46,15.75
40581,47,14.9
40581,48,14.9
40582,1,14.9
40582,2,14.9
40582,3,14.9
40582,4,15
40582,5,15.1
40582,6,15.2
40582,7,15.3
40582,8,15.4
40582,9,15.5
40582,10,15.4
40582,11,15.3
40582,12,15.1
40582,13,14.9
40582,14,15.2
40582,15,15.5
40582,16,16.05
40582,17,16.6
40582,18,16.35
40582,19,16.1
40582,20,16.55
40582,21,17
40582,22,17
40582,23,17
40582,24,17.3
40582,25,17.6
40582,26,17.45
40582,27,17.3
40582,28,17.65
40582,29,18
40582,30,17.7
40582,31,17.4
40582,32,17.25
40582,33,17.1
40582,34,17
40582,35,16.9
40582,36,16.6
40582,37,16.3
40582,38,16.15
40582,39,16
40582,40,15.6
40582,41,15.2
40582,42,14.75
40582,43,14.3
40582,44,13.9
40582,45,13.5
40582,46,13.3
40582,47,13.1
40582,48,13
40583,1,12.9
40583,2,12.65
40583,3,12.4
40583,4,12.7
40583,5,13
40583,6,13.1
40583,7,13.2
40583,8,13.05
40583,9,12.9
40583,10,12.8
40583,11,12.7
40583,12,12.9
40583,13,13.1
40583,14,13.75
40583,15,14.4
40583,16,14.65
40583,17,14.9
40583,18,15.45
40583,19,16
40583,20,16.4
40583,21,16.8
40583,22,17.6
40583,23,18.4
40583,24,18.75
40583,25,19.1
40583,26,19.55
40583,27,20
40583,28,20.75
40583,29,21.5
40583,30,23.45
40583,31,25.4
40583,32,25.15
40583,33,24.9
40583,34,24.7
40583,35,24.5
40583,36,24.05
40583,37,23.6
40583,38,23.2
40583,39,22.8
40583,40,22.45
40583,41,22.1
40583,42,22.1
40583,43,22.1
40583,44,21.5
40583,45,20.9
40583,46,20.4
40583,47,19.9
40583,48,19.65
40584,1,19.4
40584,2,19.15
40584,3,18.9
40584,4,18.85
40584,5,18.8
40584,6,18.65
40584,7,18.5
40584,8,18.4
40584,9,18.3
40584,10,18.35
40584,11,18.4
40584,12,18.6
40584,13,18.8
40584,14,19.3
40584,15,19.8
40584,16,21.1
40584,17,22.4
40584,18,23.3
40584,19,24.2
40584,20,24.7
40584,21,25.2
40584,22,25.15
40584,23,25.1
40584,24,25.5
40584,25,25.9
40584,26,26.1
40584,27,26.3
40584,28,26.3
40584,29,26.3
40584,30,26.35
40584,31,26.4
40584,32,26.35
40584,33,26.3
40584,34,26.6
40584,35,26.9
40584,36,27
40584,37,27.1
40584,38,27.05
40584,39,27
40584,40,26.55
40584,41,26.1
40584,42,24.6
40584,43,23.1
40584,44,23
40584,45,22.9
40584,46,21.5
40584,47,20.1
40584,48,20.75
40585,1,21.4
40585,2,21.45
40585,3,21.5
40585,4,21.55
40585,5,21.6
40585,6,21.7
40585,7,21.8
40585,8,22.25
40585,9,22.7
40585,10,22.65
40585,11,22.6
40585,12,22.45
40585,13,22.3
40585,14,22.55
40585,15,22.8
40585,16,23.05
40585,17,23.3
40585,18,23.2
40585,19,23.1
40585,20,22.95
40585,21,22.8
40585,22,22.25
40585,23,21.7
40585,24,21.15
40585,25,20.6
40585,26,20.25
40585,27,19.9
40585,28,19.9
40585,29,19.9
40585,30,19.85
40585,31,19.8
40585,32,19.65
40585,33,19.5
40585,34,19.35
40585,35,19.2
40585,36,19
40585,37,18.8
40585,38,18.5
40585,39,18.2
40585,40,18.25
40585,41,18.3
40585,42,18.05
40585,43,17.8
40585,44,17.25
40585,45,16.7
40585,46,16.9
40585,47,17.1
40585,48,16.45
40586,1,15.8
40586,2,15.8
40586,3,15.8
40586,4,15.35
40586,5,14.9
40586,6,14.85
40586,7,14.8
40586,8,15
40586,9,15.2
40586,10,15.1
40586,11,15
40586,12,14.75
40586,13,14.5
40586,14,14.55
40586,15,14.6
40586,16,15.05
40586,17,15.5
40586,18,15.6
40586,19,15.7
40586,20,16.15
40586,21,16.6
40586,22,16.85
40586,23,17.1
40586,24,17.05
40586,25,17
40586,26,17.1
40586,27,17.2
40586,28,17.4
40586,29,17.6
40586,30,17.4
40586,31,17.2
40586,32,16.9
40586,33,16.6
40586,34,16.45
40586,35,16.3
40586,36,16.25
40586,37,16.2
40586,38,15.55
40586,39,14.9
40586,40,14.55
40586,41,14.2
40586,42,14.2
40586,43,14.2
40586,44,14.25
40586,45,14.3
40586,46,14.15
40586,47,14
40586,48,13.95
40587,1,13.9
40587,2,13.7
40587,3,13.5
40587,4,13.35
40587,5,13.2
40587,6,13.05
40587,7,12.9
40587,8,12.95
40587,9,13
40587,10,13.55
40587,11,14.1
40587,12,14.35
40587,13,14.6
40587,14,14.9
40587,15,15.2
40587,16,15.9
40587,17,16.6
40587,18,16.65
40587,19,16.7
40587,20,16.7
40587,21,16.7
40587,22,16.9
40587,23,17.1
40587,24,17.45
40587,25,17.8
40587,26,18.05
40587,27,18.3
40587,28,18.8
40587,29,19.3
40587,30,19.75
40587,31,20.2
40587,32,19.9
40587,33,19.6
40587,34,19.6
40587,35,19.6
40587,36,19
40587,37,18.4
40587,38,17.8
40587,39,17.2
40587,40,16.75
40587,41,16.3
40587,42,16.2
40587,43,16.1
40587,44,15.85
40587,45,15.6
40587,46,15.6
40587,47,15.6
40587,48,15.1
40588,1,14.6
40588,2,14.4
40588,3,14.2
40588,4,14
40588,5,13.8
40588,6,13.55
40588,7,13.3
40588,8,13.2
40588,9,13.1
40588,10,13.35
40588,11,13.6
40588,12,14.1
40588,13,14.6
40588,14,15.5
40588,15,16.4
40588,16,17
40588,17,17.6
40588,18,17.95
40588,19,18.3
40588,20,18.9
40588,21,19.5
40588,22,19.9
40588,23,20.3
40588,24,21.15
40588,25,22
40588,26,22.95
40588,27,23.9
40588,28,22.3
40588,29,20.7
40588,30,21.35
40588,31,22
40588,32,24
40588,33,26
40588,34,25.7
40588,35,25.4
40588,36,24.8
40588,37,24.2
40588,38,23.25
40588,39,22.3
40588,40,21.45
40588,41,20.6
40588,42,20.05
40588,43,19.5
40588,44,19
40588,45,18.5
40588,46,18.2
40588,47,17.9
40588,48,17.7
40589,1,17.5
40589,2,17.4
40589,3,17.3
40589,4,17.2
40589,5,17.1
40589,6,17.1
40589,7,17.1
40589,8,17
40589,9,16.9
40589,10,16.85
40589,11,16.8
40589,12,16.85
40589,13,16.9
40589,14,17.7
40589,15,18.5
40589,16,19.5
40589,17,20.5
40589,18,21.55
40589,19,22.6
40589,20,23.35
40589,21,24.1
40589,22,24.85
40589,23,25.6
40589,24,25.8
40589,25,26
40589,26,26.15
40589,27,26.3
40589,28,26.45
40589,29,26.6
40589,30,26.8
40589,31,27
40589,32,27.45
40589,33,27.9
40589,34,26.95
40589,35,26
40589,36,25.65
40589,37,25.3
40589,38,24.5
40589,39,23.7
40589,40,23.2
40589,41,22.7
40589,42,22.3
40589,43,21.9
40589,44,21.45
40589,45,21
40589,46,20.65
40589,47,20.3
40589,48,20.05
40590,1,19.8
40590,2,19.65
40590,3,19.5
40590,4,19.55
40590,5,19.6
40590,6,19.65
40590,7,19.7
40590,8,19.8
40590,9,19.9
40590,10,19.65
40590,11,19.4
40590,12,20.1
40590,13,20.8
40590,14,21.45
40590,15,22.1
40590,16,21.9
40590,17,21.7
40590,18,21.85
40590,19,22
40590,20,22.25
40590,21,22.5
40590,22,23.25
40590,23,24
40590,24,24
40590,25,24
40590,26,24.05
40590,27,24.1
40590,28,24.25
40590,29,24.4
40590,30,25.15
40590,31,25.9
40590,32,24.85
40590,33,23.8
40590,34,22.85
40590,35,21.9
40590,36,21.8
40590,37,21.7
40590,38,21.4
40590,39,21.1
40590,40,20.75
40590,41,20.4
40590,42,20.35
40590,43,20.3
40590,44,20.25
40590,45,20.2
40590,46,20.15
40590,47,20.1
40590,48,20
40591,1,19.9
40591,2,19.85
40591,3,19.8
40591,4,19.8
40591,5,19.8
40591,6,20
40591,7,20.2
40591,8,20.2
40591,9,20.2
40591,10,20.1
40591,11,20
40591,12,20.1
40591,13,20.2
40591,14,20.25
40591,15,20.3
40591,16,20.55
40591,17,20.8
40591,18,21.05
40591,19,21.3
40591,20,21.45
40591,21,21.6
40591,22,21.75
40591,23,21.9
40591,24,21.95
40591,25,22
40591,26,22.5
40591,27,23
40591,28,24.2
40591,29,25.4
40591,30,25.2
40591,31,25
40591,32,25.15
40591,33,25.3
40591,34,24.95
40591,35,24.6
40591,36,24.4
40591,37,24.2
40591,38,22.5
40591,39,20.8
40591,40,20.35
40591,41,19.9
40591,42,19.95
40591,43,20
40591,44,19.85
40591,45,19.7
40591,46,19.5
40591,47,19.3
40591,48,19.3
40592,1,19.3
40592,2,19.35
40592,3,19.4
40592,4,19.6
40592,5,19.8
40592,6,19.6
40592,7,19.4
40592,8,19.4
40592,9,19.4
40592,10,19.4
40592,11,19.4
40592,12,19.5
40592,13,19.6
40592,14,20.05
40592,15,20.5
40592,16,20.9
40592,17,21.3
40592,18,21.7
40592,19,22.1
40592,20,22.5
40592,21,22.9
40592,22,23.25
40592,23,23.6
40592,24,23.75
40592,25,23.9
40592,26,24.45
40592,27,25
40592,28,24.55
40592,29,24.1
40592,30,23.85
40592,31,23.6
40592,32,23.15
40592,33,22.7
40592,34,22.1
40592,35,21.5
40592,36,21.15
40592,37,20.8
40592,38,20.6
40592,39,20.4
40592,40,20.35
40592,41,20.3
40592,42,20.25
40592,43,20.2
40592,44,20.05
40592,45,19.9
40592,46,19.7
40592,47,19.5
40592,48,19.2
40593,1,18.9
40593,2,18.95
40593,3,19
40593,4,19
40593,5,19
40593,6,19.1
40593,7,19.2
40593,8,19.45
40593,9,19.7
40593,10,20.55
40593,11,21.4
40593,12,22.25
40593,13,23.1
40593,14,23.1
40593,15,23.1
40593,16,23.5
40593,17,23.9
40593,18,23.85
40593,19,23.8
40593,20,23.85
40593,21,23.9
40593,22,23.3
40593,23,22.7
40593,24,22.7
40593,25,22.7
40593,26,22.65
40593,27,22.6
40593,28,22.6
40593,29,22.6
40593,30,22.3
40593,31,22
40593,32,21.7
40593,33,21.4
40593,34,21.15
40593,35,20.9
40593,36,20.85
40593,37,20.8
40593,38,20.7
40593,39,20.6
40593,40,20.45
40593,41,20.3
40593,42,20.1
40593,43,19.9
40593,44,19.55
40593,45,19.2
40593,46,19.1
40593,47,19
40593,48,19
40594,1,19
40594,2,19
40594,3,19
40594,4,18.9
40594,5,18.8
40594,6,18.65
40594,7,18.5
40594,8,18.6
40594,9,18.7
40594,10,18.7
40594,11,18.7
40594,12,18.7
40594,13,18.7
40594,14,19.1
40594,15,19.5
40594,16,19.3
40594,17,19.1
40594,18,19.2
40594,19,19.3
40594,20,18.05
40594,21,16.8
40594,22,16.5
40594,23,16.2
40594,24,16.5
40594,25,16.8
40594,26,16.65
40594,27,16.5
40594,28,16.45
40594,29,16.4
40594,30,16.45
40594,31,16.5
40594,32,16.4
40594,33,16.3
40594,34,16.15
40594,35,16
40594,36,15.95
40594,37,15.9
40594,38,15.95
40594,39,16
40594,40,15.8
40594,41,15.6
40594,42,15.55
40594,43,15.5
40594,44,14.9
40594,45,14.3
40594,46,14.55
40594,47,14.8
40594,48,14.8
40595,1,14.8
40595,2,14.85
40595,3,14.9
40595,4,14.9
40595,5,14.9
40595,6,14.75
40595,7,14.6
40595,8,14.8
40595,9,15
40595,10,14.8
40595,11,14.6
40595,12,14.8
40595,13,15
40595,14,14.6
40595,15,14.2
40595,16,14.35
40595,17,14.5
40595,18,14.35
40595,19,14.2
40595,20,14.6
40595,21,15
40595,22,15.25
40595,23,15.5
40595,24,15.8
40595,25,16.1
40595,26,16.35
40595,27,16.6
40595,28,16.65
40595,29,16.7
40595,30,16.8
40595,31,16.9
40595,32,16.75
40595,33,16.6
40595,34,16.4
40595,35,16.2
40595,36,16
40595,37,15.8
40595,38,15.3
40595,39,14.8
40595,40,14.6
40595,41,14.4
40595,42,14.45
40595,43,14.5
40595,44,14.25
40595,45,14
40595,46,13.8
40595,47,13.6
40595,48,13.55
40596,1,13.5
40596,2,13.2
40596,3,12.9
40596,4,13.3
40596,5,13.7
40596,6,13.7
40596,7,13.7
40596,8,13.55
40596,9,13.4
40596,10,13.5
40596,11,13.6
40596,12,13.65
40596,13,13.7
40596,14,14.05
40596,15,14.4
40596,16,14.65
40596,17,14.9
40596,18,15.15
40596,19,15.4
40596,20,15.65
40596,21,15.9
40596,22,16.25
40596,23,16.6
40596,24,16.85
40596,25,17.1
40596,26,17.35
40596,27,17.6
40596,28,17.6
40596,29,17.6
40596,30,17.55
40596,31,17.5
40596,32,17.55
40596,33,17.6
40596,34,17.35
40596,35,17.1
40596,36,16.75
40596,37,16.4
40596,38,16.2
40596,39,16
40596,40,15.95
40596,41,15.9
40596,42,15.9
40596,43,15.9
40596,44,15.95
40596,45,16
40596,46,15.9
40596,47,15.8
40596,48,15.85
40597,1,15.9
40597,2,15.9
40597,3,15.9
40597,4,15.8
40597,5,15.7
40597,6,15.55
40597,7,15.4
40597,8,15.4
40597,9,15.4
40597,10,15.2
40597,11,15
40597,12,15.05
40597,13,15.1
40597,14,15.25
40597,15,15.4
40597,16,15.6
40597,17,15.8
40597,18,15.85
40597,19,15.9
40597,20,16.05
40597,21,16.2
40597,22,16.35
40597,23,16.5
40597,24,16.65
40597,25,16.8
40597,26,16.9
40597,27,17
40597,28,17.25
40597,29,17.5
40597,30,17.65
40597,31,17.8
40597,32,18.95
40597,33,20.1
40597,34,19.45
40597,35,18.8
40597,36,18.1
40597,37,17.4
40597,38,16.5
40597,39,15.6
40597,40,15.2
40597,41,14.8
40597,42,14.5
40597,43,14.2
40597,44,14.05
40597,45,13.9
40597,46,13.75
40597,47,13.6
40597,48,13.2
40598,1,12.8
40598,2,12.55
40598,3,12.3
40598,4,11.95
40598,5,11.6
40598,6,12.1
40598,7,12.6
40598,8,13.15
40598,9,13.7
40598,10,13.7
40598,11,13.7
40598,12,13.6
40598,13,13.5
40598,14,13.7
40598,15,13.9
40598,16,14.25
40598,17,14.6
40598,18,15.25
40598,19,15.9
40598,20,15.9
40598,21,15.9
40598,22,16.05
40598,23,16.2
40598,24,16.55
40598,25,16.9
40598,26,17.3
40598,27,17.7
40598,28,18
40598,29,18.3
40598,30,18.45
40598,31,18.6
40598,32,19.4
40598,33,20.2
40598,34,20.4
40598,35,20.6
40598,36,18.8
40598,37,17
40598,38,16.65
40598,39,16.3
40598,40,16.2
40598,41,16.1
40598,42,16.15
40598,43,16.2
40598,44,16.2
40598,45,16.2
40598,46,16.05
40598,47,15.9
40598,48,15.9
40599,1,15.9
40599,2,15.95
40599,3,16
40599,4,15.85
40599,5,15.7
40599,6,15.75
40599,7,15.8
40599,8,15.75
40599,9,15.7
40599,10,15.7
40599,11,15.7
40599,12,15.5
40599,13,15.3
40599,14,16
40599,15,16.7
40599,16,17.1
40599,17,17.5
40599,18,17.65
40599,19,17.8
40599,20,18.1
40599,21,18.4
40599,22,18.1
40599,23,17.8
40599,24,17.9
40599,25,18
40599,26,18.05
40599,27,18.1
40599,28,18.3
40599,29,18.5
40599,30,18.55
40599,31,18.6
40599,32,18.7
40599,33,18.8
40599,34,19.6
40599,35,20.4
40599,36,19.75
40599,37,19.1
40599,38,18.4
40599,39,17.7
40599,40,17.4
40599,41,17.1
40599,42,16.95
40599,43,16.8
40599,44,16.95
40599,45,17.1
40599,46,17.05
40599,47,17
40599,48,16.85
40600,1,16.7
40600,2,16.9
40600,3,17.1
40600,4,16.95
40600,5,16.8
40600,6,16.35
40600,7,15.9
40600,8,15.65
40600,9,15.4
40600,10,15.2
40600,11,15
40600,12,15.1
40600,13,15.2
40600,14,16.15
40600,15,17.1
40600,16,17.3
40600,17,17.5
40600,18,18
40600,19,18.5
40600,20,18.8
40600,21,19.1
40600,22,19.25
40600,23,19.4
40600,24,19.85
40600,25,20.3
40600,26,20.8
40600,27,21.3
40600,28,22.1
40600,29,22.9
40600,30,24.25
40600,31,25.6
40600,32,25.65
40600,33,25.7
40600,34,24.6
40600,35,23.5
40600,36,23.1
40600,37,22.7
40600,38,22.75
40600,39,22.8
40600,40,22.25
40600,41,21.7
40600,42,20.45
40600,43,19.2
40600,44,18.75
40600,45,18.3
40600,46,18.4
40600,47,18.5
40600,48,18.55
40601,1,18.6
40601,2,18.55
40601,3,18.5
40601,4,18.45
40601,5,18.4
40601,6,18.25
40601,7,18.1
40601,8,18
40601,9,17.9
40601,10,17.9
40601,11,17.9
40601,12,17.65
40601,13,17.4
40601,14,17.4
40601,15,17.4
40601,16,17.2
40601,17,17
40601,18,17.05
40601,19,17.1
40601,20,17.1
40601,21,17.1
40601,22,17.25
40601,23,17.4
40601,24,17.6
40601,25,17.8
40601,26,18
40601,27,18.2
40601,28,17.95
40601,29,17.7
40601,30,17.85
40601,31,18
40601,32,18
40601,33,18
40601,34,17.85
40601,35,17.7
40601,36,17.55
40601,37,17.4
40601,38,17.15
40601,39,16.9
40601,40,16.85
40601,41,16.8
40601,42,16.65
40601,43,16.5
40601,44,16.4
40601,45,16.3
40601,46,16.1
40601,47,15.9
40601,48,15.9
40602,1,15.9
40602,2,15.8
40602,3,15.7
40602,4,15.75
40602,5,15.8
40602,6,15.8
40602,7,15.8
40602,8,15.85
40602,9,15.9
40602,10,15.9
40602,11,15.9
40602,12,15.95
40602,13,16
40602,14,16.05
40602,15,16.1
40602,16,16.3
40602,17,16.5
40602,18,16.65
40602,19,16.8
40602,20,16.95
40602,21,17.1
40602,22,17.1
40602,23,17.1
40602,24,17
40602,25,16.9
40602,26,16.9
40602,27,16.9
40602,28,16.8
40602,29,16.7
40602,30,16.65
40602,31,16.6
40602,32,16.4
40602,33,16.2
40602,34,16.2
40602,35,16.2
40602,36,16.05
40602,37,15.9
40602,38,15.75
40602,39,15.6
40602,40,15.55
40602,41,15.5
40602,42,15.45
40602,43,15.4
40602,44,15.4
40602,45,15.4
40602,46,15.4
40602,47,15.4
40602,48,15.45
40603,1,15.5
40603,2,15.7
40603,3,15.9
40603,4,15.55
40603,5,15.2
40603,6,15.7
40603,7,16.2
40603,8,16
40603,9,15.8
40603,10,15.75
40603,11,15.7
40603,12,15.45
40603,13,15.2
40603,14,15.25
40603,15,15.3
40603,16,15.6
40603,17,15.9
40603,18,14.95
40603,19,14
40603,20,14.5
40603,21,15
40603,22,15.45
40603,23,15.9
40603,24,15.75
40603,25,15.6
40603,26,15.85
40603,27,16.1
40603,28,15.7
40603,29,15.3
40603,30,15.45
40603,31,15.6
40603,32,15.75
40603,33,15.9
40603,34,15.55
40603,35,15.2
40603,36,14.95
40603,37,14.7
40603,38,14.5
40603,39,14.3
40603,40,14.1
40603,41,13.9
40603,42,13.65
40603,43,13.4
40603,44,13.4
40603,45,13.4
40603,46,13.1
40603,47,12.8
40603,48,13.05
40604,1,13.3
40604,2,13.05
40604,3,12.8
40604,4,13.3
40604,5,13.8
40604,6,13.4
40604,7,13
40604,8,12.5
40604,9,12
40604,10,12.55
40604,11,13.1
40604,12,12.6
40604,13,12.1
40604,14,12.3
40604,15,12.5
40604,16,12.85
40604,17,13.2
40604,18,13.5
40604,19,13.8
40604,20,14.2
40604,21,14.6
40604,22,15
40604,23,15.4
40604,24,15.5
40604,25,15.6
40604,26,15.75
40604,27,15.9
40604,28,15.85
40604,29,15.8
40604,30,15.95
40604,31,16.1
40604,32,16.1
40604,33,16.1
40604,34,16.3
40604,35,16.5
40604,36,16.55
40604,37,16.6
40604,38,16.6
40604,39,16.6
40604,40,16.7
40604,41,16.8
40604,42,16.8
40604,43,16.8
40604,44,16.7
40604,45,16.6
40604,46,16.5
40604,47,16.4
40604,48,16.25
40605,1,16.1
40605,2,16.1
40605,3,16.1
40605,4,15.95
40605,5,15.8
40605,6,15.95
40605,7,16.1
40605,8,15.95
40605,9,15.8
40605,10,15.85
40605,11,15.9
40605,12,15.85
40605,13,15.8
40605,14,15.8
40605,15,15.8
40605,16,15.75
40605,17,15.7
40605,18,15.7
40605,19,15.7
40605,20,15.9
40605,21,16.1
40605,22,15.3
40605,23,14.5
40605,24,15.2
40605,25,15.9
40605,26,16
40605,27,16.1
40605,28,16.15
40605,29,16.2
40605,30,16.2
40605,31,16.2
40605,32,16.2
40605,33,16.2
40605,34,16.1
40605,35,16
40605,36,16.1
40605,37,16.2
40605,38,16.2
40605,39,16.2
40605,40,16.25
40605,41,16.3
40605,42,16.45
40605,43,16.6
40605,44,16.15
40605,45,15.7
40605,46,15.75
40605,47,15.8
40605,48,15.7
40606,1,15.6
40606,2,15.75
40606,3,15.9
40606,4,15.6
40606,5,15.3
40606,6,15.2
40606,7,15.1
40606,8,14.9
40606,9,14.7
40606,10,14.75
40606,11,14.8
40606,12,14.75
40606,13,14.7
40606,14,14.7
40606,15,14.7
40606,16,14.1
40606,17,13.5
40606,18,13.55
40606,19,13.6
40606,20,14.25
40606,21,14.9
40606,22,14.95
40606,23,15
40606,24,15.2
40606,25,15.4
40606,26,15.4
40606,27,15.4
40606,28,15.3
40606,29,15.2
40606,30,15.25
40606,31,15.3
40606,32,15.05
40606,33,14.8
40606,34,14.85
40606,35,14.9
40606,36,14.4
40606,37,13.9
40606,38,13.65
40606,39,13.4
40606,40,13.3
40606,41,13.2
40606,42,13.2
40606,43,13.2
40606,44,13.25
40606,45,13.3
40606,46,13.25
40606,47,13.2
40606,48,13.05
40607,1,12.9
40607,2,12.75
40607,3,12.6
40607,4,12.2
40607,5,11.8
40607,6,11.7
40607,7,11.6
40607,8,11.8
40607,9,12
40607,10,11.4
40607,11,10.8
40607,12,10.65
40607,13,10.5
40607,14,11.6
40607,15,12.7
40607,16,13.75
40607,17,14.8
40607,18,15.25
40607,19,15.7
40607,20,16.15
40607,21,16.6
40607,22,17.15
40607,23,17.7
40607,24,18.3
40607,25,18.9
40607,26,19.3
